date,client,tweet,preemptive_framing,diversion,trial_ballooon,deflection,salient_exemplar
2011-07-14 16:41:49,Twitter Web Client,Take a look at http://t.co/Fl8tKJY and http://t.co/lV1el9G to see these beautiful hotels.,0,0,0,0,0
2011-07-14 16:44:35,Twitter Web Client,"CUT, CAP AND BALANCE. TAXED ENOUGH ALREADY!",0,0,0,0,0
2011-07-14 17:12:02,Twitter Web Client,"What is better advice- ""The Art of the Deal"" or ""Rules for Radicals""? I know which one @BarackObama prefers.",0,0,0,0,0
2011-07-15 10:17:42,Twitter Web Client,Who will be the next @TheRealTeenUSA? Find out this Saturday at 8PM ET on missteenusa.com #TeenUSA,0,0,0,0,0
2011-07-15 15:23:36,Twitter Web Client,@BarackObama You have increased discretionary spending by 25% annually and amassed over $4 trillion in debt. T-E-A http://t.co/Wr9C7Z7,0,0,0,0,0
2011-07-15 15:37:52,Twitter Web Client,"@marcorubio is right. We need to create more taxpayers, not more taxes. CUT, CAP AND BALANCE. http://t.co/8mkUcG8",0,0,0,0,0
2011-07-18 09:53:54,TweetDeck,Congratulations to my daughter Ivanka and her husband Jared on the birth of their daughter Arabella Rose yesterday.,0,0,0,0,0
2011-07-18 11:37:09,Twitter Web Client,"#trumpvlog The Republicans must act now, don't let @barackobama push you around.... http://t.co/PHlzxON",0,0,0,0,0
2011-07-18 12:21:54,TweetDeck,@BarackObama has sold guns to Mexican drug lords while his DOJ erodes our 2nd Amendment rights.,0,0,0,0,0
2011-07-18 14:51:33,TweetDeck,Every dollar @BarackObama spends costs $1.40 with interest borrowed from China on our children and grandchildren's backs. CUT-CAP-BALANCE!,0,0,0,0,0
2011-07-18 15:48:15,TweetDeck,The GOP doesn't waste an opportunity to waste an opportunity. Defunding Obamacare should be central to any deal.,0,0,0,0,0
2011-07-19 09:09:27,TweetDeck,So China is ordering us to raise the Debt Limit...How low have we as a nation sunk?,0,0,0,0,0
2011-07-19 11:26:30,TweetDeck,"@johnboehner @EricCantor ""You can't con people...if you don't deliver the goods, people will eventually catch on."" - The Art of the Deal",0,0,0,0,0
2011-07-19 13:38:21,TweetDeck,"While @BarackObama seeks to further destroy our credit, our economy continues to hemorrhage jobs. Such a total failure---as a President.",0,0,0,0,0
2011-07-20 13:55:32,TweetDeck,Robust Economic growth is the answer to the Medicare Problem--not cuts on the elderly.,0,0,0,0,0
2011-07-20 15:45:54,TweetDeck,Obama is addicted to spending America into insolvency. His record proves it.,0,0,0,0,0
2011-07-20 16:10:09,TweetDeck,"""China is our enemy--they want to destroy us"" -- Redstate Interview",0,0,0,0,0
2011-07-21 16:38:50,TweetDeck,"""The Gang of Six"" - yet another unmitigated disaster. ANY DEAL NEEDS TO REPEAL OBAMACARE. T-E-A.",0,0,0,0,0
2011-07-22 12:00:49,Twitter Web Client,"My interview on @gretawire last night - ""Our Leaders Are Leading Us Into 'Oblivion'"" http://t.co/ZOGcrx3",0,0,0,0,0
2011-07-22 15:03:43,Twitter Web Client,"""Increasing America’s debt weakens us domestically and internationally."" - US Senator @BarackObama, 2007",0,0,0,0,0
2011-07-25 10:14:05,TweetDeck,"Ronald Kessler's new book ""The Secrets of the FBI"" is a great book that should be read by everyone.",0,0,0,0,0
2011-07-25 10:36:26,TweetDeck,Unfortunately@BarackObama's continued attack on the US $ will lead to ever rising gas prices at the pump and lots of other really bad things,0,0,0,0,0
2011-07-25 11:51:35,TweetDeck,We need a balanced budget Amendment because Congress has no fiscal discipline.,0,0,0,0,0
2011-07-25 14:38:30,TweetDeck,The Answer to both Social Security and Medicare is a robust growing economy---not cuts on the elderly.,0,0,0,0,0
2011-07-25 15:41:31,Twitter Web Client,The pressure on the debt ceiling is on @BarackObama.... http://t.co/9gFfiFM #trumpvlog,0,0,0,0,0
2011-07-26 09:26:24,TweetDeck,"Obama, sadly, has no business or private sector background---and it shows.",0,0,0,0,0
2011-07-26 10:07:32,TweetDeck,Fiscal mismanagement of cash costing US Taxpayer billions---cut fraud and waste before cutting funding for Seniors.,0,0,0,0,0
2011-07-26 12:50:42,Twitter Web Client,My thoughts on the situation in Norway and Amanda Knox... http://t.co/225OYhf #trumpvlog,0,0,0,0,0
2011-07-26 13:20:23,TweetDeck,"My interview from yesterday on Fox and Friends -- ""GOP Crazy If They Don't Get Everything They Want"" http://bit.ly/nKsBBF",0,0,0,0,0
2011-07-26 15:03:22,TweetDeck,America's debt is greater than our GDP. Time for new thinking.,0,0,0,0,0
2011-07-27 09:42:40,TweetDeck,China has so much of our debt that they can't put us in default w/o killing themselves---US needs our toughest negotiator---and fast!,0,0,0,0,0
2011-07-27 11:18:01,TweetDeck,Higher Taxes kill job creation---cut wild government spending and waste.,0,0,0,0,0
2011-07-27 11:57:12,TweetDeck,Watch my wife Melania Trump tonight on @QVC at 1 a.m. So proud of her!,0,0,0,0,0
2011-07-27 14:25:05,TweetDeck,"""Know when to walk away from the table."" The Art of the Deal",0,0,0,0,0
2011-07-27 16:09:23,TweetDeck,People ask me every day to pose for pictures but the camera never works the first time--they are never prepared or maybe just very nervous!,0,0,0,0,0
2011-07-28 11:36:23,TweetDeck,"My interview yesterday from Newsmax - ""Obama Is 'Now Totally Lost,' Boehner Must Not Fold"" http://bit.ly/n7Ahdk",0,0,0,0,0
2011-07-28 13:56:38,TweetDeck,"@KarlRove's @CrossroadsGPS new ad criticizes Obama for his excessive spending and debt, borrowing from China. Didn't Bush do the same thing?",0,0,0,0,0
2011-07-28 14:26:23,Twitter Web Client,Please tweet me your questions to answer in my #trumpvlog.,0,0,0,0,0
2011-07-28 15:38:24,TweetDeck,"@Johnboehner ""The worst thing you can possibly do in a deal is seem desperate to make it."" --The Art of the Deal",0,0,0,0,0
2011-07-28 15:47:31,Twitter Web Client,"My wife Melania Trump's show was a tremendous success last night. In case you missed her, you can see her again tonight on @QVC at 7 pm ET",0,0,0,0,0
2011-07-28 16:37:02,TweetDeck,"@BarackObama has not released his own debt plan yet. He's totally lost, ineffective, desperate. GOP has its best chance to make a great deal",0,0,0,0,0
2011-07-29 10:48:20,TweetDeck,"I appreciate the kind words of Mike Huckabee, a fine American http://bit.ly/pEBsgY",0,0,0,0,0
2011-07-29 11:11:45,TweetDeck,"I just got Mike Leach's new book, Swing Your Sword. He's a great coach, and he's written a great book. It's definitely worth reading.",0,0,0,0,0
2011-07-29 11:43:06,TweetDeck,"""Never quit and always hit back"" -- The Art of the Comeback",0,0,0,0,0
2011-07-29 12:56:26,TweetDeck,Blue Ribbon Commission to find and agree to future spending cuts? Bad idea.,0,0,0,0,0
2011-07-29 15:03:19,TweetDeck,"If Obama has to re-fight this fight next year he loses -- ""Watch the fine details in every deal"" -- The Art of the Deal",0,0,0,0,0
2011-07-29 15:23:41,TweetDeck,Watched Sean Hannity last night -- a great guy.,0,0,0,0,0
2011-07-29 16:13:23,TweetDeck,No taxes in Boehner or Reid Plan----important victory for America.,0,0,0,0,0
2011-07-30 11:16:16,Twitter Web Client,We need economic growth and jobs not blue ribbon panels to study the problem.,0,0,0,0,0
2011-07-30 11:43:38,Twitter Web Client,Ex-Presidential Pollster Pat Cadell says most voters sick of both parties and their failure.,0,0,0,0,0
