date,client,tweet,preemptive_framing,diversion,trial_ballooon,deflection,salient_exemplar
2013-05-01 20:08:02,Twitter for Android,@CraigSJ Why did they all sign confessions and how many people did they mugg that night in the Park? What about their criminal records?,0,0,0,0,0
2013-05-01 20:10:21,Twitter for Android,"""@TMPLUSII: @realDonaldTrump your show ratings are off the charts why do others fail to get it right?"" Because they don't want to!",0,0,0,0,0
2013-05-01 20:22:23,Twitter for Android,"@Neviah_M A totally one sided documentary. Why weren't the police, detectives and prosecutors interviewed? City should not settle this case",0,0,0,0,0
2013-05-01 20:39:18,Twitter for Android,@Drake4444444 I never knew but thanks for the compliment!,0,0,0,0,0
2013-05-01 20:50:54,Twitter for Android,Just took a look at Time Magazine-looks really flimsy like a free handout at a parking lot! The sad end is coming-just like Newsweek!,0,0,0,0,0
2013-05-01 21:41:22,Twitter for Android,"""@PatrickMendezNV: They're going to make you their @TIME person of the year in attempt to silence you. They are not smart enough to do that",0,0,0,0,0
2013-05-01 22:58:56,Twitter for Android,"@PatrickMendezNV Great idea - did you see their list, a joke!",0,0,0,0,0
2013-05-01 23:01:16,Twitter for Android,"""@hdiallo: @dblsolo7 @realDonaldTrump That hair is a hot mess & shows he gas no class or style!"" Yea, you're a real beauty!",0,0,0,0,0
2013-05-01 23:02:56,Twitter for Android,"""@teaparty321: @realDonaldTrump if you run for president in 2016, I hope you talk about your success instead of hiding it."" No doubt!",0,0,0,0,0
2013-05-01 23:07:12,Twitter for Android,"""@MisterEspinal: You see, this man right here has me as his number one fan forever! Inspirational, Real, a Success! @realDonaldTrump"" Thanks",0,0,0,0,0
2013-05-01 23:09:24,Twitter for Android,"""@zack_21: @realDonaldTrump @hdiallo @dblsolo7 class act there donald. How dare u call this beautiful women these names. You said beautiful?",0,0,0,0,0
2013-05-01 23:14:09,Twitter for Android,"@AxlRose1996 Stephen, that's right...and someone who is really smart!",0,0,0,0,0
2013-05-01 23:16:54,Twitter for Android,"@JohnQuinsay When you get bored with others, you'll be back (and don't hurry).",0,0,0,0,0
2013-05-01 23:18:26,Twitter for Android,@hdiallo Why do you follow me creepy stalker?,0,0,0,0,0
2013-05-01 23:20:08,Twitter for Android,"""@anthonyeding: No doubt the @realDonaldTrump would have been a better president than Obama"" TRUE!",0,0,0,0,0
2013-05-01 23:22:20,Twitter for Android,@salefisher - Jordan is great!,0,0,0,0,0
2013-05-01 23:49:36,Twitter for Android,"""@broadflameec: @dblsolo7 @hdiallo @BarrieLouise @ForQ2 @realDonaldTrump Small man. Large ego."" No, large man 6'3"". Large ego!",0,0,0,0,0
2013-05-01 23:57:29,Twitter for Android,"Jodi Arias has stated that she follows me on twitter so I really hate to be saying that she is guilty but sadly, she is as guilty as it gets",0,0,0,0,0
2013-05-02 00:16:06,Twitter for Android,"Jodi should try but the Govt. should not make a deal - no jury could be dumb enough to let her off (but you never know, look at OJ & others)",0,0,0,0,0
2013-05-02 00:21:48,Twitter for Android,"Jodi, if you're listening, MAKE A DEAL!",0,0,0,0,0
2013-05-02 11:43:35,Twitter Web Client,All-Star Celebrity @ApprenticeNBC is down to the five final contestants. Getting fired now is when it really hurts!,0,0,0,0,0
2013-05-02 12:03:18,Twitter Web Client,. @chrislhayes replaced @edshow on @msnbc to increase ratings. It’s a shame Chris’ are even worse. Sad to see.,0,0,0,0,0
2013-05-02 12:37:28,Twitter Web Client,"With Boston terrorist cell widening in suspects, it's now clear that it was a mistake to read the bomber the Miranda warning so early.",0,0,0,0,0
2013-05-02 12:44:06,Twitter Web Client,@adb1707 @TrumpTowerNY @THEGaryBusey Good point!,0,0,0,0,0
2013-05-02 12:44:44,Twitter Web Client,@miamarrazza Work really hard & think smart!,0,0,0,0,0
2013-05-02 12:45:52,Twitter Web Client,@marie_marshallx @ApprenticeNBC Thanks.,0,0,0,0,0
2013-05-02 12:46:34,Twitter Web Client,@nikkio True!,0,0,0,0,0
2013-05-02 14:23:24,Twitter Web Client,"My wife, Melania, will be on @QVC today @ 5 PM selling really beautiful jewelry at a very low price. Perfect for Mother’s Day—call in!",0,0,0,0,0
2013-05-02 14:24:10,Twitter Web Client,"Call @MELANIATRUMP today on @QVC at 5 PM EST, say hello, and buy buy buy!",0,0,0,0,0
2013-05-02 14:34:30,Twitter Web Client,"Trump Int'l Puerto Rico spreads luxury residences, a world class golf resort & beach club across 01,000 acres http://t.co/kJkxpr8sZ3",0,0,0,0,0
2013-05-02 15:26:24,Twitter Web Client,"Obama’s goal of 1 million electric car sales is a little off, by over 910,000 http://t.co/qIHVtjEHiz $100B of our money wasted!",0,0,0,0,0
2013-05-02 16:44:27,Twitter Web Client,Our trade deficit is still on pace to be over $500B. This is killing our manufacturing sector and sending jobs overseas.,0,0,0,0,0
2013-05-02 16:57:39,Twitter Web Client,Why are some more concerned with granting terrorist rights than protecting innocent Americans?,0,0,0,0,0
2013-05-02 17:20:45,Twitter for Android,Turn to QVC now to watch Melania - really good stuff!,0,0,0,0,0
2013-05-02 17:28:17,Twitter Web Client,“How much money can you stand to lose? That’s how much risk you should assume.” – Think Like a Billionaire,0,0,0,0,0
2013-05-02 18:47:05,Twitter for Android,"""@Jhonatanjansson: Just watched speaches from #cpac @realDonaldTrump and @marcorubio did great"" Thank you!",0,0,0,0,0
2013-05-02 18:47:57,Twitter for Android,"""@Angelkakes: @realDonaldTrump love you. Need people like you running this country instead of the idiots now in @whitehouse #failed"" Thanks!",0,0,0,0,0
2013-05-02 18:56:32,Twitter for Android,"""@pzarrella21: @realDonaldTrump I don't understand the trolls that follow celebrities to curse them out on a daily basis. #getalife. LOSERS!",0,0,0,0,0
2013-05-02 21:43:56,Twitter for Android,"""@scottygam: @realDonaldTrump Jon Stewart calls you F**ckface Von Clownstick. What's that all about?"" He's an overrated asshole-total phoney",0,0,0,0,0
2013-05-02 23:01:43,Twitter for Android,"""@s__nguyen: @realDonaldTrump Thank you for being a great inspiration to us in the younger generation. We need more leaders like you!""Thanks",0,0,0,0,0
2013-05-03 10:20:18,Twitter Web Client,"“Always get even. When you are in business, you need to get even with people who screw you.” – Think Big",0,0,0,0,0
2013-05-03 11:06:13,Twitter for Android,"@roysj Unlike you, stupid, I became a big stock market investor a couple of years ago because the dollar is going to hell & false low int.",0,0,0,0,0
2013-05-03 11:12:37,Twitter for Android,"""@HarrietBaldwin: @realDonaldTrump @deedeegop What happened to ""turn the other cheek?"" Sorry, not a believer!",0,0,0,0,0
2013-05-03 11:14:21,Twitter for Android,"""@DanProctor11: I may strongly disagree with @realDonaldTrump's politics but he makes one hell of a dress shirt"" At a great price at Macy's",0,0,0,0,0
2013-05-03 11:23:52,Twitter Web Client,It's crunch time. This Sunday's All-Star Celebrity @ApprenticeNBC's task will separate the winners from the losers.,0,0,0,0,0
2013-05-03 11:25:10,Twitter for Android,"""@Wolfrum: @GoAngelo Remember when @realDonaldTrump was going to sue you? I can't sue him-my shirts and ties are doing great at Macy's!",0,0,0,0,0
2013-05-03 12:11:51,Twitter Web Client,"“Most people think small because most people are afraid of success, afraid of making decisions, afraid of winning” The Art of the Deal",0,0,0,0,0
2013-05-03 12:35:29,Twitter Web Client,Amazing how the haters & losers keep tweeting the name “F**kface Von Clownstick” like they are so original & like no one else is doing it...,0,0,0,0,0
2013-05-03 12:37:00,Twitter Web Client,What’s funny about the name “F**kface Von Clownstick” -- it was not coined by Jon Leibowitz-- he stole it from some moron on twitter.,0,0,0,0,0
2013-05-03 12:37:49,Twitter Web Client,"If Jon Stewart is so above it all & legit, why did he change his name from Jonathan Leibowitz? He should be proud of his heritage!",0,0,0,0,0
2013-05-03 12:39:12,Twitter Web Client,Jon Stewart @TheDailyShow is a total phony –he should cherish his past—not run from it.,0,0,0,0,0
2013-05-03 12:40:16,Twitter Web Client,"As I’ve said many times before, Jon Stewart @TheDailyShow is highly overrated.",0,0,0,0,0
2013-05-03 13:14:13,Mobile Web (M5),Time magazine should name David Pecker of American Media to be its top guy...but they are not smart enough to do that!,0,0,0,0,0
2013-05-03 14:38:30,Twitter Web Client,"Looking forward to being the guest of honor at @ralphreed's @FaithandFreedom Patriot's Award Gala Dinner in Washington, DC",0,0,0,0,0
2013-05-03 15:04:23,Twitter Web Client,"When written in Chinese, the word 'crisis' is composed of two characters. One represents danger and the other represents opportunity."" JFK",0,0,0,0,0
2013-05-03 15:46:55,Twitter Web Client,"""God never takes away something from your life without replacing it with something better."" --Rev. @BillyGraham",0,0,0,0,0
2013-05-05 10:17:26,Twitter for Android,"""@NUNOSINAUSTIN: @realDonaldTrump celebrity apprentice tonight! Final two? Penn & Little John, that's my guess.."" Watch what happens,9 P.M.",0,0,0,0,0
2013-05-05 20:11:20,Twitter for Android,Enjoy Celebrity Apprentice tonight at 9 - a really great episode!,0,0,0,0,0
2013-05-06 07:44:18,Twitter for Android,"""@SinCityVinnie: @realDonaldTrump #celebrityapprentice is the absolute best show on television."" THANKS!",0,0,0,0,0
2013-05-06 15:03:01,Twitter Web Client,.@TheRealMarilu was very impressive and is a great person. The All Star Celebrity @ApprenticeNBC viewers loved her.,0,0,0,0,0
2013-05-06 15:06:37,Twitter Web Client,The Trump Organization is honored to be expanding our interests into Dubai. The golf course will be the top course in the Middle East.,0,0,0,0,0
2013-05-06 15:26:15,Twitter Web Client,".@lisarinna is the last lady standing in All Star Celebrity @ApprenticeNBC. Watch out men, she’s sharp and tough.",0,0,0,0,0
2013-05-06 15:30:23,Twitter Web Client,"Via @Hometownlife: ""Donald Trump to speak at Lincoln Day Dinner at The Showplace in Novi"" http://t.co/HLOU7wFoLN",0,0,0,0,0
2013-05-06 16:19:35,Twitter Web Client,Benghazi was a massive cover up.,0,0,0,0,0
2013-05-06 16:25:28,Twitter Web Client,Now @RonWyden is also “concerned” about ObamaCare along with @MaxBaucus http://t.co/WHnh8sSZtz Program may fold through its own doing.,0,0,0,0,0
2013-05-06 16:45:28,Twitter Web Client,"""Success seems to be connected w/ action. Successful people keep moving. They make mistakes but they don't quit."" - Conrad Hilton",0,0,0,0,0
2013-05-06 17:37:27,Twitter Web Client,".@JoseCanseco, who I got to know very well during #CelebApprentice, can't carry @SHAQ's jock.",0,0,0,0,0
2013-05-07 06:40:49,Twitter for Android,Head of Air Force's anti-sexual assault unit arrested for sexual assault! It just seems that our Country is not what it used to be.,0,0,0,0,0
2013-05-07 07:03:09,Twitter for Android,Sexual assault and rape in the Armed Forces is a Massive problem that nobody wants to talk about or do anything about-the big dark secret!,0,0,0,0,0
2013-05-07 07:29:51,Twitter for Android,"26,000 sexual assaults or rapes reported in military last year-and that is just the number that is reported (many do not want to report).",0,0,0,0,0
2013-05-07 07:33:55,Twitter for Android,"""@DigitalPianoMan: @realDonaldTrump You do more good just commenting on Twitter than most haters do their whole lives""",0,0,0,0,0
2013-05-07 09:39:47,Twitter for Android,"""@opensezme: @realDonaldTrump and there's a move afoot to have women in combat arms if its happening now what do you think will happen then""",0,0,0,0,0
2013-05-07 12:49:30,Twitter Web Client,Keep Wednesday morning free. You will want to see this!,0,0,0,0,0
2013-05-07 12:51:55,Twitter Web Client,Tired of being bullied by the economy? I'm going to help people. Wednesday 11 AM at Trump Tower,0,0,0,0,0
2013-05-07 14:29:54,Twitter Web Client,The economy is broken. Entrepreneurship is being suppressed. See what I do Wednesday 11 AM at Trump Tower atrium.,0,0,0,0,0
2013-05-07 16:23:19,Twitter Web Client,"My @foxandfriends int. on Benghazi cover up, the ObamaCare mess & firing @TheRealMarilu on @ApprenticeNBC http://t.co/EkafnPnUrS",0,0,0,0,0
2013-05-07 16:26:19,Twitter Web Client,"Trump @DoralResort’s renovations are on schedule. With such a massive project underway, I am watching closely.",0,0,0,0,0
2013-05-07 16:43:37,Twitter Web Client,My @gretawire int. discussing business difficulties with ObamaCare & how it is stopping businesses from hiring http://t.co/2XtuxKvBrC,0,0,0,0,0
2013-05-07 16:58:02,Twitter Web Client,Everyone join me tomorrow at 11 AM in Trump Tower atrium.,0,0,0,0,0
2013-05-07 17:02:38,Twitter Web Client,"“Mistakes are always forgivable, if one has the courage to admit them.” -- Bruce Lee",0,0,0,0,0
2013-05-07 18:29:08,Twitter for Android,"""@artlab: @realDonaldTrump Still waiting for the apology on the birth certificate thing. You must be kidding joker!",0,0,0,0,0
2013-05-07 18:31:18,Twitter for Android,"""@TweesTweets: @realDonaldTrump Do people ever call you Donny?"" YES.",0,0,0,0,0
2013-05-07 19:04:21,Twitter for Android,"26,000 unreported sexual assults in the military-only 238 convictions. What did these geniuses expect when they put men & women together?",0,0,0,0,0
2013-05-07 19:13:47,Twitter for Android,The Generals and top military brass never wanted a mixer but were forced to do it by very dumb politicians who wanted to be politically C!,0,0,0,0,0
2013-05-07 19:17:39,Twitter for Android,"""@Fresh_Entertain: @realDonaldTrump do you ever go to the isle of Lewis?"" Yes, great place-my wonderful mother was born there!",0,0,0,0,0
2013-05-07 20:15:13,Twitter for Android,"The jury in the Jodi Arias trial is, believe it or not, still out. You never know but such a long deliberation could be good for the defense",0,0,0,0,0
2013-05-07 20:18:34,Twitter for Android,"Is it even slightly possible that Jodi Arias could be set free-wow, what a miscarriage of justice that would be!",0,0,0,0,0
2013-05-07 20:47:23,Twitter for Android,"""@NickBrinley: @realDonaldTrump If they're ""unreported,"" how do you know there's 26,000 of them?"" Reported tonight by all major newscasts.",0,0,0,0,0
2013-05-07 20:57:24,Twitter for Android,"""@TroyMoe1: @realDonaldTrump mark Sanford just won his house seat back so maybe Jodi can run against Hillary in 2016""",0,0,0,0,0
2013-05-07 21:43:47,Twitter for Android,"Wow, I love stimulating debate and driving certain people crazy-the Generals were forced to do something they didn't want to do (not me).",0,0,0,0,0
2013-05-07 21:48:59,Twitter for Android,"""@Heaveenly: @realDonaldTrump how does it feel to have 2.1 million followers"" Great-like owning The New York Times without the lo$$es! .",0,0,0,0,0
2013-05-07 21:53:45,Twitter for Android,"@BobKurlander Thanks Bob, it is one of the best and will only get better-I will be spending lots of money this Summer!",0,0,0,0,0
2013-05-07 21:56:16,Twitter for Android,@ChrisHarmsWI Thanks Chris!,0,0,0,0,0
2013-05-07 21:58:01,Twitter for Android,"""@sherlock1313: .@realDonaldTrump Is there nothing that u don't pretend to be an expert at?"" No, absolutely nothing!",0,0,0,0,0
2013-05-07 22:04:29,Twitter for Android,"""@JoshIs: Super happy to #unsubscribe @realDonaldTrump now that his asinine election antics are over. Then don't talk, do it asshole!",0,0,0,0,0
2013-05-07 22:06:02,Twitter for Android,@RealSonnyNewman Thanks Sonny!,0,0,0,0,0
2013-05-07 22:08:49,Twitter for Android,"@valentino_jimmy That's cool, I agree!",0,0,0,0,0
2013-05-07 22:12:04,Twitter for Android,"""@Suzmo816: @realDonaldTrump She could share an apartment with Casey Anthony!"" Very witty but not very funny!",0,0,0,0,0
2013-05-07 22:16:27,Twitter for Android,"""@rodmonium91: @realDonaldTrump Any truth to the rumor you bought some of your 2.1mil followers?"" No,I'm too cheap!",0,0,0,0,0
2013-05-07 22:18:51,Twitter for Android,"""@jgarrett214: @realDonaldTrump you do realize that @ApprenticeNBC has raised MILLIONS for great charities, right? #celebapprentice"" YES!",0,0,0,0,0
2013-05-07 23:24:29,Twitter for Android,"""@gdelag: @realDonaldTrump @rodmonium91 Just ck how many followers have each follower. But I notice you follow loser-boredom without Trump!",0,0,0,0,0
2013-05-07 23:33:41,Twitter for Android,"""@ChrisCJackson: @realDonaldTrump I'm pretty sure your wife is cheating on you at this exact second."" Sorry, no-one else can satisfy her!",0,0,0,0,0
2013-05-07 23:58:23,Twitter for Android,"Just watched Jon Stewart(?) jumping up and down and screaming like a madman - nothing funny or smart, just loud and obnoxious, a pushy dope!",0,0,0,0,0
2013-05-08 00:12:40,Twitter for Android,"""@asmarks18: @realDonaldTrump I dont care for Stewart but do you ever shut up?"" I never give up!",0,0,0,0,0
2013-05-08 00:34:16,Twitter for Android,"""@jgarrett214: ""@PrayaHater: @realDonaldTrump Go on his show and teach him how its done!"" No joke writers. He is soft and easy.",0,0,0,0,0
2013-05-08 00:43:28,Twitter for Android,"""@MarkDRucker1: @realDonaldTrump I wish you'd spend more time building people up rather than tearing them down. I only tear down losers.",0,0,0,0,0
2013-05-08 00:46:57,Twitter for Android,"""@calikal69: @realDonaldTrump what do you think of @billmaher?"" I don't think of Bill Maher - and nobody else does either.",0,0,0,0,0
2013-05-08 07:12:06,Twitter for Android,"""@rosannascotto: Why are you giving away money this am @realDonaldTrump ?"" Because so many people need help!",0,0,0,0,0
2013-05-08 08:14:00,Twitter for Android,@SportsWalnuts And Jon Stewart(?) is a very little man hiding behind lot's of high priced writers without which he would be nothing!,0,0,0,0,0
2013-05-08 08:21:35,Twitter for Android,I would absolutely kill Jon Stewart(?) in a debate - it would be no contest - he's not fast enough or smart enough (only obnoxious enough!).,0,0,0,0,0
2013-05-08 09:08:04,Twitter Web Client,I'm giving away money! 11AM Trump Tower. Be there or be left behind!,0,0,0,0,0
2013-05-08 09:12:18,Twitter for Android,"Residential Capital, a company in which Warren Buffett is involved, went bankrupt - but that doesn't mean that Warren Buffett went bankrupt!",0,0,0,0,0
2013-05-08 09:44:45,Twitter Web Client,"People do not assume this but more than anything else, I like helping people. Be at Trump Tower at 11 AM today.",0,0,0,0,0
2013-05-08 10:34:45,Twitter Web Client,@abaldwin31 Thanks.,0,0,0,0,0
2013-05-08 11:07:08,Twitter Web Client,It's go time! See you at Trump Tower. I'm giving money away! #FundAnything,0,0,0,0,0
2013-05-08 12:11:29,Twitter Web Client,I gave away money. Go to http://t.co/uW8lZeSVrD to see how I'm helping people. #FundAnything #Entrepreneurs #GiveBack,0,0,0,0,0
2013-05-08 15:23:33,Mobile Web (M5),What a great time we just had in the atrium of Tump Tower for http://t.co/tSLfuNNAPI. The place was happy and packed!,0,0,0,0,0
2013-05-08 15:26:04,Mobile Web (M5),I just gave lots of money away at Trump Tower to people who needed it...they were very happy and appreciative!,0,0,0,0,0
2013-05-08 15:28:09,Twitter Web Client,"Via @CNNMoney: ""Donald Trump gets into crowdfunding"" http://t.co/uguSSXyTO2 #FundAnything",0,0,0,0,0
2013-05-08 15:29:26,Twitter Web Client,.@myfoxny discussing NYPD Chief Kelly’s great record & the launch of the crowdfunding site http://t.co/uW8lZeSVrD http://t.co/X9D0Somj3J,0,0,0,0,0
2013-05-08 15:36:46,Twitter Web Client,Visit @Fund_Anything at http://t.co/W0MDqPckX4 to see my picks! #FundAnything,0,0,0,0,0
2013-05-08 15:53:27,Twitter Web Client,Scary. Our military is a using a Chinese made satellite for North Africa command communications http://t.co/054Ext5c1A,0,0,0,0,0
2013-05-08 16:14:21,Twitter Web Client,We continue to lose our nation’s finest in Afghanistan almost daily. The Rules of Engagement are costing lives.,0,0,0,0,0
2013-05-08 16:26:54,Twitter Web Client,I'm giving away money- go to http://t.co/uW8lZeSVrD . Take it from me! Proud of the #FundAnything team.,0,0,0,0,0
2013-05-08 16:43:17,Twitter Web Client,"“Never think of learning as a burden. It may require some discipline, but it prepares you for a new beginning.”– Think Like a Champion",0,0,0,0,0
2013-05-08 20:20:04,Twitter for Android,What do you think about the push to put women into high intensity combat situations?,0,0,0,0,0
2013-05-08 21:37:06,Twitter for Android,"Sorry losers and haters, but my I.Q. is one of the highest -and you all know it! Please don't feel so stupid or insecure,it's not your fault",0,0,0,0,0
2013-05-08 21:44:50,Twitter for Android,"Man, we had a great day today at Trump Tower - lots of money was given to many people who really needed it - good feelings and happiness!",0,0,0,0,0
2013-05-08 21:47:39,Twitter for Android,"""@hotair25159: @realDonaldTrump lol.. Justice for Travis"" It shows that the legal system is still intact-good news!",0,0,0,0,0
2013-05-08 21:54:24,Twitter for Android,"Jodi thought she outsmarted the system - it didn't work! Congratulations to the jury on a job well done! Now, will it be life or death?",0,0,0,0,0
2013-05-08 22:02:31,Twitter for Android,"""@NJWineGeek: @realDonaldTrump but Jon Stewart has a much higher IQ. Wrong, Jon Stewart(?) is an obnoxious lightweight with a lower I.Q.",0,0,0,0,0
2013-05-08 22:07:34,Twitter for Android,"""@2go2there: @realDonaldTrump Remember that one time you came to @LibertyU ? That was cool of you - thanks! I loved it - GREAT SCHOOL!",0,0,0,0,0
2013-05-08 22:16:18,Twitter for Android,"@JeremyPage3011 Mark Cuban can't beat me at anything. He is one of many on Shark Tank and Apprentice has been a much, much bigger show!",0,0,0,0,0
2013-05-08 22:18:33,Twitter for Android,"""@dlayphoto: @realDonaldTrump Is that why you’ve filed for bankruptcy numerous times?"" I never filed for bankruptcy asshole!",0,0,0,0,0
2013-05-08 22:26:24,Twitter for Android,@MenaceSocietyUT Little Jon Stewart(?) is getting his ass kicked and you and all of his high priced writers know it! Don't panic Jon.,0,0,0,0,0
2013-05-08 22:27:57,Twitter for Android,"""@rodmonium91: @realDonaldTrump Mr Trump, do you support the death penalty?"" YES!",0,0,0,0,0
2013-05-08 22:34:49,Twitter for Android,"""@MadamSuzette: @realDonaldTrump U were right Jodi arias should Have listened to u"" Thanks, but I'm glad she didn't.",0,0,0,0,0
2013-05-08 22:36:26,Twitter for Android,"""@bagshotrow: @realDonaldTrump which internet test told you this i would like to Match Wits With The Trumpster"" You wouldn't have a chance!",0,0,0,0,0
2013-05-08 22:50:39,Twitter for Android,"A Warren Buffett corp. is currently ensnared in a bankruptcy. Likewise Icahn, Kravis, Apollo and many others have played the game.Thanks!",0,0,0,0,0
2013-05-08 22:52:53,Twitter for Android,"""@JoshRosenfield: .@realDonaldTrump And yet he refuses to release his IQ results to the public. WHAT ARE YOU HIDING, MR. TRUMP."" Ask Obama!",0,0,0,0,0
2013-05-08 23:08:23,Twitter for Android,"""@samflaherty_: @realDonaldTrump I'd bet my life savings Obama has a higher IQ than you"" You would lose!",0,0,0,0,0
2013-05-08 23:19:15,Twitter for Android,"""@Chris_Nima: @realDonaldTrump Would you rather have a 3rd Obama term or make out with Rosie??"" I'll take the third term!",0,0,0,0,0
2013-05-09 09:19:14,Twitter Web Client,"Sadly, firing can be an essential and responsible business decision. It isn't pleasant, but lopping off a branch can save a tree.",0,0,0,0,0
2013-05-09 09:30:17,Twitter Web Client,“The most important thing in communication is hearing what isn't said.” - Peter Drucker,0,0,0,0,0
2013-05-09 12:08:49,Twitlonger,"For all of the morons who have been complaining about my comment on sexual assault & rape in the military, (cont) http://t.co/NCdMZRCvw1",0,0,0,0,0
2013-05-09 12:11:52,Twitter Web Client,"I watched @todayshow this AM re: @MarthaStewart & dating. She looks terrific, better than ever, any guy would be lucky to be with her.",0,0,0,0,0
2013-05-09 12:55:20,Twitter Web Client,See my picks at @Fund_Anything at http://t.co/W0MDqPckX4 and giving away money!!! #FundAnything,0,0,0,0,0
2013-05-09 15:20:27,Twitter Web Client,.@limbaugh is right. Watergate is much different than Benghazi. No one died in Watergate.,0,0,0,0,0
2013-05-10 03:51:55,Twitter for Android,"Dummy, I'm asking a question - look at the question mark at the end of the sentence! Use your head.",0,0,0,0,0
2013-05-10 03:53:34,Twitter for Android,"""@Jaybags9: @realDonaldTrump just been walking behind you boss! Liking the golf course and hotel in general! #Miami #Doral"" Will be great!",0,0,0,0,0
2013-05-10 03:59:21,Twitter for Android,@PennyStocksBlog You are 100% correct - thank you!,0,0,0,0,0
2013-05-10 05:57:49,Twitter for Android,"""@grtblankenship: @realDonaldTrump is definitely the best personality I follow on twitter. Inspiration and role model all together!""",0,0,0,0,0
2013-05-10 06:41:03,Twitter for Android,"@feksbaby Very nice, thanks!",0,0,0,0,0
2013-05-10 10:50:02,Twitter Web Client,"Whether you have someone managing your finances or you're doing it yourself, money, like anything, takes maintenance & planning to grow.",0,0,0,0,0
2013-05-10 11:37:55,Twitter Web Client,No investor would be stupid enough to pour their money into the bottomless Vattenfall pit. They totally gave up http://t.co/tdOdxZW6bE,0,0,0,0,0
2013-05-10 15:22:48,Twitter Web Client,"“It's not that I'm so smart, it's just that I stay with problems longer.” - Albert Einstein",0,0,0,0,0
2013-05-10 22:48:19,Twitter for Android,Leightweight @Lord Sugar virtually begged my reps to have me stop mocking him. Every time this dope goes on Apprentice I make money-too easy,0,0,0,0,0
2013-05-10 22:55:15,Twitter for Android,"""@OCAmericans: I only watch @NBC once a week to watch @realDonaldTrump's Apprentice. Great!",0,0,0,0,0
2013-05-10 23:04:24,Twitter for Android,Just left Trump National Doral in Miami - under massive construction - The Blue Monster will be one of the greatest courses ever built!,0,0,0,0,0
2013-05-10 23:06:22,Twitter for Android,"""@jshawknz: The only thing I ever watch on TV is @realDonaldTrump 's All Star Celebrity Apprentice. #truestory""",0,0,0,0,0
2013-05-10 23:29:30,Twitter for Android,"""@m_plem: @realDonaldTrump @lord Do you ever take the high road?"" When I'm dealing with garbage like @Lord Sugar, NO!",0,0,0,0,0
