date,client,tweet,preemptive_framing,diversion,trial_ballooon,deflection,salient_exemplar
2016-10-04 21:05:53,Twitter for Android,Both are looking good! Now we begin!,0,0,0,0,0
2016-10-04 21:06:02,Twitter for iPhone,.@megynkelly- I am in Nevada. Sorry to inform you Kellyanne is in the audience. Better luck next time.,0,0,0,0,0
2016-10-04 21:12:45,Twitter for Android,"""@RoadkingL: @mike_pence Wow, Kaine couldn't go 12 seconds without a lie. Marines and military are scared of the liar running. #bengazi""",0,0,0,0,0
2016-10-04 21:15:22,Twitter for Android,"""@lainey34210: @realDonaldTrump Great opening Pence_x1f495_""",0,0,0,0,0
2016-10-04 21:16:00,Twitter for Android,"""@Susiesentinel: #pence is so much more likeable than Kaine #cbsnews @realDonaldTrump""",0,0,0,0,0
2016-10-04 21:21:25,Twitter for iPhone,RT @joshrogin: Pence is right. Clinton & Obama tried to negotiate an Iraq troop extension but failed. Bush admin always anticipated such an…,0,0,0,0,0
2016-10-04 21:21:57,Twitter for iPhone,RT @mike_pence: There’s one clear choice in this election to create jobs and grow the American economy. #VPDebate https://t.co/cvv0cK6Fbt,0,0,0,0,0
2016-10-04 21:22:08,Twitter for Android,"""@bigdog_joey: @realDonaldTrump @timkaine is so angry. Our @mike_pence looks great. kaine can't defend all those lies #makeamericagreatagain",0,0,0,0,0
2016-10-04 21:24:38,Twitter for iPhone,RT @TeamTrump: .@timkaine has a pay-to-play problem just like Crooked @HillaryClinton #VPDebates #BigLeagueTruth https://t.co/SPOIn8AN8m,0,0,0,0,0
2016-10-04 21:26:09,Twitter for Android,"""@elisac006: @nycmia @realDonaldTrump I agree. Kaine looks like a fool!!""",0,0,0,0,0
2016-10-04 21:28:25,Twitter for Android,"""@Jnelson52722: @realDonaldTrump @Susiesentinel Kaine looks like an evil crook out of the Batman movies""",0,0,0,0,0
2016-10-04 21:29:13,Twitter for Android,"""@TeamTrump: .@mike_pence & @realDonaldTrump are PROVEN job creators and are prepared to bring JOBS BACK to the American people!",0,0,0,0,0
2016-10-04 21:30:39,Twitter for Android,".@mike_pence is doing a great job - so far, no contest!",0,0,0,0,0
2016-10-04 21:33:17,Twitter for Android,"""@ARSenMissyIrvin: I want a ""you're fired"" president with people in Govt who are WASTING my tax $'s. @realDonaldTrump""",0,0,0,0,0
2016-10-04 21:33:50,Twitter for Android,"""@carol_lcnixon67: @realDonaldTrump Kaine says Hillary and he have plans. She could care less what Kaine thinks.""",0,0,0,0,0
2016-10-04 21:34:46,Twitter for Android,"""@ifdanyt: @realDonaldTrump Loving @mike_pence he's so likeable and sensible. Kaine is just talking bull!",0,0,0,0,0
2016-10-04 21:35:06,Twitter for Android,"""@bcuzimdamomma: @FreeDavidKing No she only gets #Americans killed #Benghazi - we need @realDonaldTrump #MAGA""",0,0,0,0,0
2016-10-04 21:35:25,Twitter for Android,"""@aldonturnaolco1: @FrankLuntz @marthamaccallum @realDonaldTrump good!!""",0,0,0,0,0
2016-10-04 21:35:45,Twitter for iPhone,".@timkaine oversaw unemployment INCREASE by 179,249 while @mike_pence DECREASED unemployment in Indiana by 113,826.… https://t.co/wFQM8kg287",0,0,0,0,0
2016-10-04 21:36:09,Twitter for iPhone,RT @seanspicer: .@timkaine wants to tough on crime - fails to talk about defending rapists and murders #VPDebate,0,0,0,0,0
2016-10-04 21:37:00,Twitter for iPhone,RT @TeamTrump: Law enforcement officers bring communities together & keep us safe. @mike_pence & @realDonaldTrump RESPECT & stand by them!…,0,0,0,0,0
2016-10-04 21:37:38,Twitter for Android,"""@GeeVeeM: @realDonaldTrump @Susiesentinel Pence is so prepared! He did his homework to outperform Kaine.""",0,0,0,0,0
2016-10-04 21:40:09,Twitter for iPhone,"RT @TeamTrump: “Police officers are the BEST of us. Law enforcement in this country is a force for GOOD."" - @mike_pence #VPDebate #BigLeagu…",0,0,0,0,0
2016-10-04 21:46:08,Twitter for iPhone,.@HillaryClinton Sneers At Millions Of Average Americans. https://t.co/gEfURjRCfu #VPDebate #BigLeagueTruth,0,0,0,0,0
2016-10-04 21:50:48,Twitter for iPhone,"I agree Mike - thank you to all of our law enforcement officers! #VPDebate ""Police officers are the best of us..."" @Mike_Pence",0,0,0,0,0
2016-10-04 21:52:36,Twitter for iPhone,WHAT THEY ARE SAYING ABOUT MIKE PENCE “DOMINATING” THE DEBATE: https://t.co/mUw9S5GgNM #VPDebate,0,0,0,0,0
2016-10-04 21:54:08,Twitter for iPhone,.@mike_pence and I will defeat #ISIS. https://t.co/oCIIDwtptV #VPDebate,0,0,0,0,0
2016-10-04 21:54:48,Twitter for iPhone,RT @GOP: In @timkaine's own words ⬇️ #Debates2016 https://t.co/PMngoKHUjA,0,0,0,0,0
2016-10-04 22:05:58,Twitter for iPhone,CLINTON’S FLAILING SYRIA POLICY WAS JUDGED A FAILURE: https://t.co/ICZxn7Q3vZ #VPDebate,0,0,0,0,0
2016-10-04 22:06:12,Twitter for iPhone,"RT @TeamTrump: We need STRONG, BROAD-SHOULDERED leadership like @mike_pence & @realDonaldTrump in the White House! #VPDebate #BigLeagueTrut…",0,0,0,0,0
2016-10-04 22:09:58,Twitter for iPhone,.@timkaine is the ANTI-DEFENSE SENATOR. #VPDebate #BigLeagueTruth https://t.co/qWkvGFARA1,0,0,0,0,0
2016-10-04 22:12:23,Twitter for iPhone,ICYMI: PENCE: I RAN A STATE THAT WORKED; KAINE RAN A STATE THAT FAILED. https://t.co/XuWaueNkH0,0,0,0,0,0
2016-10-04 22:13:40,Twitter for iPhone,.@timkaine is wrong for defense: https://t.co/QN9qqoq1kH #BigLeagueTruth #VPDebate,0,0,0,0,0
2016-10-04 22:15:21,Twitter for iPhone,Sanctions Relief From Clinton-Obama Iran Nuclear Deal Likely Go to Terrorists: https://t.co/lM80JriF9k #BigLeagueTruth #VPDebate,0,0,0,0,0
2016-10-04 22:16:15,Twitter for iPhone,CLINTON’S CLOSE TIES TO PUTIN DESERVE SCRUTINY: https://t.co/wPYm5vQoyt #VPDebate,0,0,0,0,0
2016-10-04 22:17:20,Twitter for iPhone,RT @TeamTrump: .@HillaryClinton & @timkaine think you're #Deplorables & #BasementDwellers. @realDonaldTrump & @mike_pence think you're PATR…,0,0,0,0,0
2016-10-04 22:17:30,Twitter for iPhone,RT @TeamTrump: Obama-Clinton FAILED foreign policy: -Bad nuclear deal -Ransom payment to leading state sponsor of terror -Sharing classifie…,0,0,0,0,0
2016-10-04 22:19:54,Twitter for iPhone,CLINTON IS WEAK ON NORTH KOREA: https://t.co/8pRednmnFX #VPDebate,0,0,0,0,0
2016-10-04 22:22:24,Twitter for iPhone,.@HillaryClinton’s Careless Use Of A Secret Server Put National Security At Risk: https://t.co/OiAEMnrGcy #VPDebate #BigLeagueTruth,0,0,0,0,0
2016-10-04 22:23:01,Twitter for Android,"""@FLifeforce: @_CFJ_ @vine That is a reason to NOT Vote for Hillary Clinton. Vote for Liberty! Vote for @realDonaldTrump""",0,0,0,0,0
2016-10-04 22:26:41,Twitter for iPhone,Clinton’s Top Aides Were Mired In Conflict Of Interest At The State Department: https://t.co/wWfdaECtVu #VPDebate #BigLeagueTruth,0,0,0,0,0
2016-10-04 22:27:18,Twitter for Android,"""@Gsimmons03Ginny: @realDonaldTrump ..Kaine is awful, Trump and Pence are the ticket..no more lies, we are ready to see America Great Again!",0,0,0,0,0
2016-10-04 22:28:24,Twitter for Android,"""@AnyoneTennis: @timkaine Cannot believe how often the moderator interrupts #Pence vs the other guy...so obvious @FoxNews"" So true!",0,0,0,0,0
2016-10-04 22:30:59,Twitter for iPhone,RT @TeamTrump: .@timkaine's Abortion Flip-Flops: From Valuing The Sanctity of Life --> Pro-Abortion Demagogue #VPdebate https://t.co/aK4061…,0,0,0,0,0
2016-10-04 22:31:22,Twitter for iPhone,RT @TeamTrump: RT if you agree - @HillaryClinton & @timkaine are WRONG for America! #VPDebate #MAGA https://t.co/2MZfFzCo6c,0,0,0,0,0
2016-10-04 22:32:12,Twitter for iPhone,RT @mike_pence: History teaches us that weakness arouses evil. America needs to be strong on the world stage. #VPDebate https://t.co/FJ59o5…,0,0,0,0,0
2016-10-04 22:36:02,Twitter for Android,Mike Pence won big. We should all be proud of Mike!,0,0,0,0,0
2016-10-05 09:28:52,Twitter for Android,The constant interruptions last night by Tim Kaine should not have been allowed. Mike Pence won big!,0,0,0,0,0
2016-10-05 14:40:17,Twitter for iPhone,Beautiful morning- thank you @ICLV! https://t.co/xzJhrLgjHP,0,0,0,0,0
2016-10-05 14:53:09,Twitter for iPhone,"About to begin a rally here in Henderson, Nevada. New Reuters poll just out- thank you! Join the MOVEMENT:… https://t.co/uvbntNsxGl",0,0,0,0,0
2016-10-05 17:11:34,Twitter for iPhone,"Thank you Henderson, NV. This is a MOVEMENT like never seen before! Watch some of the rally via my Facebook page:… https://t.co/dNF8G4VUqY",0,0,0,0,0
2016-10-05 17:19:48,Twitter for iPhone,"Bill Clinton is right: Obamacare is 'crazy', 'doesn't work' and 'doesn't make sense'. Thanks Bill for telling the truth.",0,0,0,0,0
2016-10-05 17:22:52,Twitter for iPhone,Thank you @SenJohnMcCain for your kind remarks on the important issue of PTSD and the dishonest media. Great to be in Arizona yesterday!,0,0,0,0,0
2016-10-05 18:02:58,Twitter for iPhone,'Small business says Trump is their pick for president' https://t.co/tzVN9QgPFS,0,0,0,0,0
2016-10-05 18:57:42,Twitter for iPhone,"EARLY VOTING: MN & IA already underway, more states coming up in the next week: OH, ME, AZ, IN — check w/local officials for details & VOTE!",0,0,0,0,0
2016-10-05 18:59:52,Twitter for iPhone,Thank you South Carolina! Everyone has to get out and VOTE on 11/8/16. #MakeAmericaGreatAgain… https://t.co/os7EmRCdPf,0,0,0,0,0
2016-10-05 19:19:43,Twitter for iPhone,Reuters polling just out- thank you! #MakeAmericaGreatAgain https://t.co/UMY6kOiSTu,0,0,0,0,0
2016-10-05 21:15:20,Twitter for iPhone,"Amazing rally in Reno, Nevada- thank you. Make sure you get out on 11/8 & VOTE #TrumpPence16. Together, we will put… https://t.co/6gPJhb29xk",0,0,0,0,0
2016-10-05 21:32:48,Twitter for iPhone,Such a great honor! https://t.co/vt4AmLdkeP,0,0,0,0,0
2016-10-05 21:53:05,Twitter for iPhone,Nation's Immigration And Customs Enforcement Officers (ICE) Make First-Ever Presidential Endorsement: https://t.co/eO1UY5N9J1,0,0,0,0,0
2016-10-06 00:02:19,Twitter for iPhone,Pennsylvania poll just released. Two rallies there on Mon- join me! Ambridge: https://t.co/TujWDWcgd3 Wilkes-Barre:… https://t.co/TeIeCttUpP,0,0,0,0,0
2016-10-06 00:08:23,Twitter for iPhone,"New Virginia poll- thank you! We are going to show the whole world that America is back – BIGGER, and BETTER, and S… https://t.co/2CikEXb0G7",0,0,0,0,0
2016-10-06 00:24:43,Twitter for iPhone,"Praying for everyone in Florida. Hoping the hurricane dissipates, but in any event, please be careful.",0,0,0,0,0
2016-10-06 14:39:41,Twitter for iPhone,RT @IvankaTrump: Thank you Angie Phillips for inviting me to tour your plant Middletown Tube Works. #Ohio https://t.co/fUKiiEIBXT,0,0,0,0,0
2016-10-06 14:41:46,Twitter for iPhone,"RT @DonaldJTrumpJr: Great group at our Victory Office in Columbus, Ohio. I'm incredibly grateful to have so many… https://t.co/rLJWCAGRlW",0,0,0,0,0
2016-10-06 16:45:38,Twitter for iPhone,Volunteer to be a Trump Election Observer. Sign up today! #MakeAmericaGreatAgain https://t.co/ZzFHlsWnh4,0,0,0,0,0
2016-10-06 16:47:49,Twitter for iPhone,'Donald Trump: A President for All Americans' https://t.co/3lU2vrUE3t,0,0,0,0,0
2016-10-06 17:51:58,Twitter for iPhone,VOTE #TrumpPence16 on 11/8/16! https://t.co/12zAk8VmgK,0,0,0,0,0
2016-10-06 17:57:35,Twitter for iPhone,Thank you Tennessee! #MAGA https://t.co/OoDFmerQ5B,0,0,0,0,0
2016-10-06 18:54:16,Twitter for iPhone,New National Rasmussen Poll: https://t.co/BnAveA5OuP,0,0,0,0,0
2016-10-06 22:18:06,Twitter for iPhone,"""@kevcirilli: Trump speaking in exact same tone he did in Waterville Valley on 12/1. The night I first realized he was gonna be GOP nominee""",0,0,0,0,0
2016-10-06 23:03:48,Twitter for iPhone,"Thoughts & prayers with the millions of people in the path of Hurricane Matthew. Look out for neighbors, and listen… https://t.co/JqjyTiKicD",0,0,0,0,0
2016-10-08 00:19:43,Twitter for iPhone,Here is my statement. https://t.co/WAZiGoQqMQ,0,0,0,0,0
2016-10-08 10:48:22,Twitter for Android,Certainly has been an interesting 24 hours!,0,0,0,0,0
2016-10-08 15:40:48,Twitter for Android,"The media and establishment want me out of the race so badly - I WILL NEVER DROP OUT OF THE RACE, WILL NEVER LET MY SUPPORTERS DOWN! #MAGA",0,0,0,0,0
2016-10-08 18:40:30,Twitter for iPhone,RT @atensnut: How many times must it be said? Actions speak louder than words. DT said bad things!HRC threatened me after BC raped me.,0,0,0,0,0
2016-10-08 18:41:10,Twitter for iPhone,"RT @atensnut: Hillary calls Trump's remarks ""horrific"" while she lives with and protects a ""Rapist"". Her actions are horrific.",0,0,0,0,0
2016-10-08 20:38:52,Twitter for Android,Thank you to my great supporters in Wisconsin. I heard that the crowd and enthusiasm was unreal!,0,0,0,0,0
2016-10-09 09:00:51,Twitter for Android,"Tremendous support (except for some Republican ""leadership""). Thank you.",0,0,0,0,0
2016-10-09 09:17:02,Twitter for iPhone,EXCLUSIVE — Video Interview: Bill Clinton Accuser Juanita Broaddrick Relives Brutal Rapes: https://t.co/9j7f8VK9Md,0,0,0,0,0
2016-10-09 10:01:33,Twitter for Android,"""@Jodygirl1010: @realDonaldTrump I am a woman who continues to support & stand with #Trump! #dtmag https://t.co/nFmY3FJuEf"" Thank you.",0,0,0,0,0
2016-10-09 10:02:28,Twitter for Android,"""@eericmyers: @realDonaldTrump ""Republican leadership"" should have only one job: Help elect the nominee we voted for, Donald J. Trump.""",0,0,0,0,0
2016-10-09 10:03:24,Twitter for Android,"""@CharleneOsbor17: @realDonaldTrump politicians don't count. It's the people. We are behind trump all the way to White House.""",0,0,0,0,0
2016-10-09 10:04:28,Twitter for Android,"""@maidaa17: @realDonaldTrump GOP traitors! Not supporting U is voting for her, destroying America.",0,0,0,0,0
2016-10-09 10:05:17,Twitter for Android,"""@HenryLeledog: @realDonaldTrump This Black Democrat is on the ""TRUMP TRAIN""!!""",0,0,0,0,0
2016-10-09 10:12:23,Twitter for Android,So many self-righteous hypocrites. Watch their poll numbers - and elections - go down!,0,0,0,0,0
2016-10-09 12:02:35,Twitter for iPhone,LA Times- USC Dornsife Sunday Poll: Donald Trump Retains 2 Point Lead Over Hillary: https://t.co/n05rul4Ycw,0,0,0,0,0
2016-10-09 13:16:50,Twitter for iPhone,"Exclusive Video–Broaddrick, Willey, Jones to Bill's Defenders: ‘These Are Crimes,’ ‘Terrified’ of ‘Enabler’ Hillary https://t.co/DMfLsIbtU1",0,0,0,0,0
2016-10-09 18:26:27,Twitter for iPhone,The Palestinian terror attack today reminds the world of the grievous perils facing Israeli citizens....continued: https://t.co/d2Upx5FitC,0,0,0,0,0
2016-10-09 19:26:24,Twitter Web Client,Join me on #FacebookLive as I conclude my final #debate preparations. https://t.co/gAbNvI8Fd7,0,0,0,0,0
2016-10-09 20:24:46,Twitter for iPhone,My team of deplorables will be taking over my Twitter account for tonight's #debate #MakeAmericaGreatAgain,0,0,0,0,0
2016-10-09 21:08:45,Twitter for iPhone,"RT @TeamTrump: .@HillaryClinton just claimed she has a ""positive, optimistic view"" for America. #Debates https://t.co/hOWJYZbD7v",0,0,0,0,0
2016-10-09 21:11:26,Twitter Web Client,It’s this simple. “Make America Great Again.” #debate #BigLeagueTruth,0,0,0,0,0
2016-10-09 21:11:51,Twitter Web Client,RT @TeamTrump: .@realDonaldTrump is here to talk about the REAL issues #BigLeagueTruth #Debates2016 https://t.co/C5OF7HdJz6,0,0,0,0,0
2016-10-09 21:13:03,Twitter Web Client,I’m not proud of my locker room talk. But this world has serious problems. We need serious leaders. #debate #BigLeagueTruth,0,0,0,0,0
2016-10-09 21:16:36,Twitter Web Client,"RT @TeamTrump: Quite simply, @HillaryClinton mistreats women. #BigLeagueTruth #Debate2016 https://t.co/zhgrulIctf https://t.co/wHtwtnCxxQ",0,0,0,0,0
2016-10-09 21:23:22,Twitter Web Client,There’s never been anyone more abusive to women in politics than Bill Clinton.My words were unfortunate-the Clintons’ actions were far worse,0,0,0,0,0
2016-10-09 21:24:47,Twitter for iPhone,Donald J. Trump's History Of Empowering Women #BigLeagueTruth https://t.co/oY2YSPz7nB,0,0,0,0,0
2016-10-09 21:24:50,Twitter Web Client,RT @TeamTrump: RT if you believe @HillaryClinton is the one who owes America an apology! #BigLeagueTruth #Debates https://t.co/KcmDedSUTw,0,0,0,0,0
2016-10-09 21:27:04,Twitter for iPhone,If I win-I am going to instruct my AG to get a special prosecutor to look into your situation bc there's never been anything like your lies.,0,0,0,0,0
2016-10-09 21:28:36,Twitter Web Client,Basically nothing Hillary has said about her secret server has been true. #CrookedHillary,0,0,0,0,0
2016-10-09 21:29:17,Twitter Web Client,"Hillary’s 33,000 deleted emails about her daughter’s wedding. That’s a lot of wedding emails. #debate",0,0,0,0,0
2016-10-09 21:29:45,Twitter for iPhone,ATTN: @HillaryClinton - Why did five of your staffers need FBI IMMUNITY?! #BigLeagueTruth #Debates,0,0,0,0,0
2016-10-09 21:32:10,Twitter Web Client,Obama and Clinton told the same lie to sell #ObamaCare. #Debates2016 https://t.co/vhOLtHrR66,0,0,0,0,0
2016-10-09 21:35:26,Twitter Web Client,"We must repeal Obamacare and replace it with a much more competitive, comprehensive, affordable system. #debate #MAGA",0,0,0,0,0
2016-10-09 21:36:24,Twitter Web Client,.@HillaryClinton : Bill “clarified” what he meant when calling Obamacare a “disaster.” Actually “disaster” is pretty clear. #Debate,0,0,0,0,0
2016-10-09 21:36:40,Twitter Web Client,"RT @TeamTrump: We agree with Bill, ObamaCare is “the craziest thing in the world.” #BigLeagueTruth #Debates2016 https://t.co/v2yo6pSYoB",0,0,0,0,0
2016-10-09 21:37:50,Twitter Web Client,.@HillaryClinton is NOT above the law! #Debates2016 https://t.co/4arYZcGgYZ,0,0,0,0,0
2016-10-09 21:40:11,Twitter Web Client,RT @realDonaldTrump: ATTN: @HillaryClinton - Why did five of your staffers need FBI IMMUNITY?! #BigLeagueTruth #Debates,0,0,0,0,0
2016-10-09 21:43:04,Twitter Web Client,#CrookedHillary has FAILED all over the world! _x10fc00_ #BigLeagueTruth #Debates2016 https://t.co/dalk9JKcFg,0,0,0,0,0
2016-10-09 21:44:29,Twitter Web Client,RT @TeamTrump: ONLY @realDonaldTrump will end what even @BillClinton called a CRAZY SYSTEM. #BigLeagueTruth #Debate https://t.co/cgoqZLDXDV,0,0,0,0,0
2016-10-09 21:45:16,Twitter Web Client,".@HillaryClinton #ICYMI- ""WE ARE NOT IN A NARRATIVE FIGHT."" @Mike_Pence #MAGA https://t.co/FUQzXlyPwY",0,0,0,0,0
2016-10-09 21:48:19,Twitter for iPhone,.@HillaryClinton - ITS CALLED EXTREME VETTING! #Debates2016 https://t.co/ueq7cbOg9Y,0,0,0,0,0
2016-10-09 21:49:56,Twitter Web Client,I hope when the MSM runs its “interruption counters” they consider the # of times the moderators interrupted me com… https://t.co/pHEjp8bZVP,0,0,0,0,0
2016-10-09 21:50:45,Twitter Web Client,Hypocrite! @HillaryClinton claims she needs a “public and a private stance” in discussions with Wall Street banks. #Debate,0,0,0,0,0
2016-10-09 21:51:33,Twitter Web Client,"""YOU NEED BOTH A PUBLIC AND A PRIVATE POSITION"" @HillaryClinton #Debates2016 https://t.co/oI2qi2HAdO",0,0,0,0,0
2016-10-09 21:57:38,Twitter for iPhone,We're going to cut taxes BIG LEAGUE for the middle class. She's raising your taxes and I'm lowering your taxes! https://t.co/ZwIkqNH2FX,0,0,0,0,0
2016-10-09 22:00:31,Twitter Web Client,"History lesson: There’s a big difference between Hillary Clinton and Abraham Lincoln. For one, his nickname is Hone… https://t.co/A5JDkz1eCE",0,0,0,0,0
2016-10-09 22:02:28,Twitter Web Client,RT @TeamTrump: .@HillaryClinton is RAISING your taxes to a disastrous level. @realDonaldTrump is going to LOWER your taxes - BIG LEAGUE! #D…,0,0,0,0,0
2016-10-09 22:03:01,Twitter for iPhone,RT @TeamTrump: #RattledHillary wants to talk about her 30 years in service. How about her 30 years of FLOPS↔️FLOPS?! #BigLeagueTruth #Debat…,0,0,0,0,0
2016-10-09 22:06:41,Twitter Web Client,"Here are Hillary Clinton's ""accomplishments"" at the State Department. #Debates2016 #RattledHillary https://t.co/iouuqXYAdq",0,0,0,0,0
2016-10-09 22:07:58,Twitter Web Client,"The world is most peaceful, and most prosperous when America is strongest. https://t.co/Y2Dx7xyBBs",0,0,0,0,0
2016-10-09 22:08:51,Twitter Web Client,"RT @JasonMillerinDC: Is @realDonaldTrump debating Crooked @HillaryClinton or the moderators, @AC360 and @MarthaRaddatz? #rattledhillary",0,0,0,0,0
2016-10-09 22:09:51,Twitter Web Client,This is the definition of ransom ⬇ https://t.co/370piI2JLp,0,0,0,0,0
2016-10-09 22:11:26,Twitter Web Client,We cannot let this evil continue! #Debates2016 https://t.co/f6BxYyRJID,0,0,0,0,0
2016-10-09 22:12:38,Twitter Web Client,"RT @TeamTrump: ""We are going to be THRIVING again."" - @realDonaldTrump #BigLeagueTruth #Debates2016 https://t.co/CaFOF7jS7k",0,0,0,0,0
2016-10-09 22:12:56,Twitter Web Client,RT @TeamTrump: .@HillaryClinton had her chance and she BLEW IT. #BigLeagueTruth #Debates https://t.co/d2MI0DCg5Y,0,0,0,0,0
2016-10-09 22:14:59,Twitter for iPhone,RT @TeamTrump: It's hard to fight terrorism when you're making cash payments to the world's LARGEST state sponsor of TERROR. Under Trump: N…,0,0,0,0,0
2016-10-09 22:15:24,Twitter Web Client,"In my administration, EVERY American will be treated equally, protected equally, and honored equally #Debate #BigLeagueTruth",0,0,0,0,0
2016-10-09 22:18:37,Twitter Web Client,"FACT ✔️ on “red line” in Syria: HRC ""I wasn’t there."" Fact: line drawn in Aug ’12. HRC Secy of State til Feb ’13. https://t.co/4yZjH3TR5B",0,0,0,0,0
2016-10-09 22:19:35,Twitter Web Client,"If @HillaryClinton is president, she’ll be all talk and nothing will get done. #Debate #BigLeagueTruth",0,0,0,0,0
2016-10-09 22:20:35,Twitter Web Client,"We agree @POTUS- ""SHE'LL (Hillary Clinton) SAY ANYTHING & CHANGE NOTHING. IT'S TIME TO TURN THE PAGE"" -President Obama",0,0,0,0,0
2016-10-09 22:21:50,Twitter Web Client,This country cannot take four more years of Barack Obama! #Debate,0,0,0,0,0
2016-10-09 22:23:21,Twitter Web Client,@AC360: “How can you unite a country if you’ve written off tens of millions of Americans?” #Deplorables #BigLeagueTruth #Debate,0,0,0,0,0
2016-10-09 22:24:29,Twitter for iPhone,RT @DanScavino: WE LOVE OUR DEPLORABLES!!! #TrumpTrain #Debates2016 https://t.co/2Nt9ID3tV7,0,0,0,0,0
2016-10-09 22:24:50,Twitter Web Client,Our country has the slowest growth since 1929. #BigLeagueTruth #debate,0,0,0,0,0
2016-10-09 22:25:04,Twitter for iPhone,"RT @KellyannePolls: After a decent first debate, @HillaryClinton is back to form: pedantic, lawyerly, technocratic, (woefully untruthful) r…",0,0,0,0,0
2016-10-09 22:25:20,Twitter for iPhone,"RT @TeamTrump: ""She calls our people deplorable and irredeemable. I will be a president for ALL of our people."" - @RealDonaldTrump #BigLeag…",0,0,0,0,0
